customerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Call Duration,Data Usage
6727-IOTLZ,Male,0,Yes,No,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Manual,81.95,1181.75,No,3,4709
0691-JVSYA,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,5000.2,Yes,34,312
5918-VUKWP,Female,0,No,No,32,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),20.55,654.55,No,37,1588
1744-JHKYS,Female,0,Yes,No,34,Yes,Yes,No,No,No,No,No,No,No,Monthly,No,Manual,24.7,780.2,No,48,1670
2656-FMOKZ,Female,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Manual,74.45,1145.7,Yes,24,1038
2070-FNEXE,Female,1,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Monthly,No,Bank transfer (automatic),76.45,503.6,Yes,57,3639
5947-SGKCL,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Bank transfer (automatic),105.35,1559.25,No,14,539
3712-PKXZA,Male,0,Yes,No,61,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),20.55,1252,No,55,1876
6317-YPKDH,Female,0,No,No,1,No,No,DSL,No,Yes,No,No,No,No,Monthly,No,Bank transfer (automatic),29.95,29.95,Yes,48,3743
6582-OIVSP,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Monthly,No,Manual,45.3,45.3,No,24,2937
9367-WXLCH,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Monthly,No,Bank transfer (automatic),84.5,662.65,Yes,39,1578
5524-KHNJP,Male,0,Yes,Yes,33,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),74.75,2453.3,No,8,1414
1918-ZBFQJ,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Monthly,Yes,Manual,79.25,1111.65,Yes,18,166
1024-GUALD,Female,0,Yes,No,1,No,No,DSL,No,No,No,No,No,No,Monthly,Yes,Manual,24.8,24.8,Yes,21,253
4827-USJHP,Male,0,No,No,20,Yes,No,DSL,No,Yes,No,No,No,No,Monthly,Yes,Manual,51.8,1023.85,No,25,4868
8167-GJLRN,Male,0,No,No,3,No,No,DSL,No,No,No,Yes,No,No,Monthly,No,Manual,30.4,82.15,No,55,1451
0956-SYCWG,Female,0,No,No,13,Yes,No,No,No,No,No,No,No,No,One year,No,Manual,19.65,244.8,No,19,620
8017-UVSZU,Female,0,Yes,No,40,Yes,Yes,DSL,No,Yes,No,No,No,No,Monthly,No,Credit card (automatic),56.6,2379.1,No,28,543
7100-FQPRV,Male,0,Yes,Yes,43,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),71.9,3173.35,No,17,3443
2472-OVKUP,Male,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Monthly,Yes,Manual,91.0,531,Yes,26,3185
2984-RGEYA,Female,0,Yes,Yes,69,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.75,1375.4,No,50,213
9680-NIAUV,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),109.7,8129.3,No,16,1788
2146-EGVDT,Male,0,Yes,Yes,59,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.3,1192.7,No,58,3583
2604-IJPDU,Female,0,Yes,No,20,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Monthly,Yes,Manual,96.55,1901.65,No,16,4510
9178-JHUVJ,Male,0,Yes,Yes,24,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),24.1,587.4,No,18,378
6168-YBYNP,Male,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Monthly,Yes,Manual,111.35,6519.75,No,48,1937
7255-SSFBC,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.25,8041.65,No,17,1774
3645-DEYGF,Male,0,No,Yes,1,Yes,No,No,No,No,No,No,No,No,Monthly,No,Manual,20.75,20.75,No,27,983
9323-HGFWY,Female,0,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),101.9,2681.15,No,45,1734
8544-GOQSH,Female,0,No,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Monthly,Yes,Credit card (automatic),80.05,1112.3,No,43,3054
3363-DTIVD,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Manual,105.55,7405.5,No,27,1404
7018-WBJNK,Male,0,No,Yes,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,Monthly,Yes,Credit card (automatic),78.3,1033.95,No,56,4615
9142-KZXOP,Male,0,No,No,44,Yes,No,Fiber optic,No,No,No,No,No,No,Monthly,No,Credit card (automatic),68.85,2958.95,No,35,845
7674-YTAFD,Female,0,No,No,33,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),79.95,2684.85,No,56,131
6348-SNFUS,Male,0,Yes,Yes,72,No,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),55.45,4179.2,No,48,3624
1285-OKIPP,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Monthly,No,Manual,79.9,79.9,Yes,42,4855
7825-ECJRF,Female,0,No,No,19,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Monthly,Yes,Manual,106.6,1934.45,Yes,9,2586
1347-KTTTA,Male,0,Yes,No,64,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),102.45,6654.1,No,20,2789
7841-TZDMQ,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Monthly,Yes,Credit card (automatic),46.0,84.5,Yes,2,3342
4195-NZGTA,Female,0,No,No,1,No,No,DSL,No,No,No,No,No,No,Monthly,No,Manual,25.25,25.25,No,16,3126
7157-SMCFK,Male,0,No,Yes,61,Yes,No,No,No,No,No,No,No,No,Two year,No,Manual,19.75,1124.2,No,32,2960
4709-LKHYG,Female,0,Yes,Yes,29,Yes,No,No,No,No,No,No,No,No,One year,No,Manual,20.0,540.05,No,56,4686
2504-DSHIH,Male,1,Yes,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Monthly,No,Manual,86.8,1975.85,No,1,4895
0699-NDKJM,Female,0,Yes,No,57,No,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Monthly,Yes,Bank transfer (automatic),58.75,3437.45,No,47,2116
9286-BHDQG,Male,0,Yes,Yes,72,No,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),45.25,3139.8,No,32,3994
0230-WEQUW,Male,0,Yes,No,66,No,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),56.6,3789.2,No,12,4038
2040-LDIWQ,Male,0,Yes,Yes,65,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.2,5324.5,No,27,2184
6496-JDSSB,Female,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Monthly,Yes,Bank transfer (automatic),80.0,624.6,No,5,1847
9408-SSNVZ,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Manual,70.15,268.35,Yes,14,1098
4443-EMBNA,Female,0,Yes,No,71,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),24.75,1836.9,No,57,3275
6469-MRVET,Male,0,Yes,Yes,1,Yes,No,No,No,No,No,No,No,No,One year,Yes,Manual,20.2,20.2,No,60,4736
0742-MOABM,Male,0,Yes,No,4,Yes,No,DSL,No,No,No,Yes,No,No,Monthly,No,Manual,50.05,179.35,Yes,15,1393
5961-VUSRV,Female,0,No,No,12,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),19.35,219.35,No,34,1418
6778-JFCMK,Male,0,No,No,24,No,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Manual,50.6,1288.75,No,34,3231
6341-JVQGF,Female,0,Yes,Yes,31,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Manual,81.15,2545.75,No,23,2006
2232-DMLXU,Female,0,Yes,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Monthly,No,Manual,55.2,55.2,Yes,25,2622
4811-JBUVU,Male,0,No,No,30,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Monthly,Yes,Credit card (automatic),89.9,2723.15,No,49,1687
0945-TSONX,Female,0,Yes,Yes,47,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.3,4107.25,No,43,3350
2651-ZCBXV,Male,0,No,No,54,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.0,5760.65,No,6,2336
3316-UWXUY,Male,0,No,No,50,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Monthly,Yes,Credit card (automatic),93.5,4747.5,No,50,2306
8937-RDTHP,Male,0,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Monthly,Yes,Manual,84.6,84.6,Yes,14,4454
7083-MIOPC,Female,0,No,No,72,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.25,1566.9,No,52,3073
1984-GPTEH,Female,0,No,No,29,Yes,Yes,No,No,No,No,No,No,No,Monthly,No,Manual,25.15,702,No,36,2256
1251-KRREG,Male,0,No,No,2,Yes,Yes,DSL,No,Yes,No,No,No,No,Monthly,Yes,Manual,54.4,114.1,Yes,10,202
0621-JFHOL,Female,0,No,No,10,No,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Manual,29.6,299.05,No,23,376
9903-LYSAB,Male,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Manual,73.15,1305.95,No,6,3493
0094-OIFMO,Female,1,No,No,11,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Monthly,Yes,Manual,95.0,1120.3,Yes,6,1706
9227-UAQFT,Male,0,No,No,16,Yes,No,No,No,No,No,No,No,No,Two year,No,Manual,19.75,284.35,No,22,154
7301-ABVAD,Female,0,No,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.6,6350.5,No,51,3729
6614-FHDBO,Male,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),109.2,7878.3,No,30,1103
7576-ASEJU,Female,0,Yes,Yes,41,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),74.7,3187.65,No,7,3662
9058-HRZSV,Female,1,Yes,No,65,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Monthly,No,Manual,94.4,6126.15,No,13,4054
4522-AKYLR,Female,1,No,No,13,Yes,No,DSL,No,Yes,Yes,No,No,No,Monthly,Yes,Manual,54.8,731.3,No,55,804
0221-WMXNQ,Male,1,No,No,4,Yes,No,Fiber optic,Yes,No,No,No,No,No,Monthly,No,Manual,75.35,273.4,No,59,3527
0303-UNCIP,Male,0,No,No,41,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Manual,65.0,2531.8,No,11,2835
9947-OTFQU,Male,1,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,No,Monthly,Yes,Manual,74.4,1074.3,Yes,4,3917
0322-YINQP,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Monthly,Yes,Manual,48.55,48.55,Yes,39,4716
0959-WHOKV,Male,0,No,No,42,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Manual,99.0,4298.45,No,50,494
4075-JFPGR,Female,0,Yes,No,51,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Manual,93.5,4619.55,No,36,121
4629-NRXKX,Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,No,Monthly,No,Manual,70.4,147.15,Yes,29,1970
9514-JDSKI,Male,1,Yes,No,1,No,No,DSL,No,Yes,No,No,Yes,No,Monthly,No,Manual,40.2,40.2,Yes,31,2680
3282-ZISZV,Male,0,No,Yes,32,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),83.7,2633.3,No,29,2952
3675-YDUPJ,Male,0,No,No,10,Yes,No,No,No,No,No,No,No,No,Monthly,Yes,Manual,19.85,193.05,No,47,288
4111-BNXIF,Female,0,Yes,Yes,67,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Manual,59.55,4103.9,No,25,3200
7017-VFHAY,Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),115.1,7008.15,No,55,1558
6655-LHBYW,Male,0,No,No,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),114.35,5791.1,No,25,571
4959-JOSRX,Female,0,Yes,No,2,Yes,No,DSL,No,No,No,No,No,No,Monthly,Yes,Credit card (automatic),44.6,80.55,Yes,20,4327
5046-NUHWD,Female,1,Yes,No,29,No,No,DSL,Yes,No,Yes,No,No,Yes,Monthly,Yes,Manual,45.0,1228.65,No,18,2905
7273-TEFQD,Male,1,No,No,3,No,No,DSL,No,No,Yes,No,No,Yes,Monthly,Yes,Manual,41.15,132.2,Yes,47,4729
3606-TWKGI,Male,1,No,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Manual,106.9,1364.3,Yes,49,2690
7529-ZDFXI,Male,1,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Monthly,Yes,Manual,89.85,4925.35,No,60,1648
7605-BDWDC,Female,0,No,No,31,No,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),49.85,1520.1,No,26,2883
1950-KSVVJ,Female,0,Yes,No,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Manual,113.3,5032.25,No,33,1307
0123-CRBRT,Female,0,Yes,Yes,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Manual,88.1,5526.75,No,11,1270
6292-TOSSS,Male,0,No,No,50,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),24.9,1195.25,No,31,817
3197-ARFOY,Female,1,No,No,19,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Monthly,Yes,Manual,105.0,2007.25,No,29,4325
6323-AYBRX,Male,0,No,No,59,Yes,No,No,No,No,No,No,No,No,Two year,No,Manual,19.35,1099.6,Yes,31,3437
7014-ZZXAW,Female,0,Yes,No,71,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),24.25,1732.95,No,26,1735
4385-GZQXV,Female,1,No,No,16,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Monthly,Yes,Manual,94.45,1511.2,Yes,23,2006
7633-MVPUY,Male,0,Yes,No,57,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Manual,59.75,3450.15,No,60,1312
6366-ZGQGL,Male,0,No,No,1,No,No,DSL,No,No,No,No,No,No,Monthly,No,Bank transfer (automatic),24.8,24.8,Yes,57,1860
4716-HHKQH,Male,1,Yes,No,20,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Monthly,No,Manual,107.05,2172.05,No,30,4621
5940-AHUHD,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Monthly,No,Manual,70.6,70.6,Yes,12,754
6432-TWQLB,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Monthly,Yes,Manual,85.4,401.1,Yes,54,2572
4484-GLZOU,Female,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Manual,105.05,5624.85,Yes,40,1993
3179-GBRWV,Male,1,Yes,No,21,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Monthly,Yes,Bank transfer (automatic),64.95,1339.8,No,42,3663
8645-KWHJO,Male,0,No,No,14,No,No,DSL,No,No,Yes,Yes,Yes,Yes,Monthly,Yes,Manual,55.0,771.95,No,8,3149
4130-MZLCC,Female,0,No,No,5,Yes,No,DSL,No,Yes,No,No,No,No,Monthly,No,Bank transfer (automatic),50.55,244.75,No,38,3448
0314-TKOSI,Female,0,No,No,6,Yes,No,DSL,Yes,Yes,No,No,No,No,Monthly,No,Manual,55.15,322.9,No,22,2343
8229-MYEJZ,Female,0,No,No,10,Yes,No,DSL,No,Yes,No,No,No,No,Monthly,No,Manual,51.2,498.25,No,35,3844
2080-SRCDE,Female,0,No,Yes,1,Yes,Yes,No,No,No,No,No,No,No,Monthly,No,Manual,25.4,25.4,No,38,3040
9577-WJVCQ,Female,0,No,No,68,Yes,Yes,DSL,Yes,No,No,No,No,No,Monthly,No,Manual,54.45,3687.75,No,5,2249
9512-UIBFX,Male,0,Yes,Yes,18,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,No,Manual,95.15,1779.95,Yes,53,2261
6202-DYYFX,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),76.0,1783.6,No,42,2424
3808-HFKDE,Female,0,No,No,20,Yes,No,DSL,No,No,No,No,No,No,Monthly,Yes,Manual,44.35,927.15,No,30,4720
5583-SXDAG,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Monthly,No,Manual,70.0,70,Yes,40,4860
3488-PGMQJ,Male,1,No,No,8,Yes,No,Fiber optic,No,Yes,No,No,No,No,Monthly,Yes,Manual,74.5,606.55,Yes,20,1744
3580-REOAC,Male,0,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Monthly,Yes,Credit card (automatic),44.85,435.4,Yes,11,1444
7534-BFESC,Male,1,No,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Manual,76.1,1712.7,Yes,5,2345
3727-OWVYD,Male,0,No,No,35,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Manual,61.2,2021.2,No,2,2841
2294-SALNE,Male,0,Yes,Yes,23,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Manual,86.8,1940.8,No,39,1180
4847-TAJYI,Female,1,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Monthly,Yes,Manual,89.35,567.8,No,44,3367
1563-IWQEX,Female,0,No,No,12,Yes,No,No,No,No,No,No,No,No,Monthly,No,Manual,19.7,220.35,No,31,4828
8203-XJZRC,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Monthly,No,Manual,20.25,20.25,No,14,222
6556-DBKZF,Female,0,Yes,Yes,71,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Manual,76.05,5436.45,No,39,3211
6851-WEFYX,Male,1,Yes,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Manual,100.8,3437.5,No,18,2282
2985-JUUBZ,Male,0,Yes,Yes,40,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Monthly,Yes,Manual,74.55,3015.75,No,4,597
6390-DSAZX,Female,0,No,Yes,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Monthly,Yes,Manual,73.6,73.6,Yes,30,767
0895-LMRSF,Male,0,No,No,23,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),64.9,1509.8,No,46,3642
8098-LLAZX,Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Monthly,Yes,Manual,95.45,396.1,Yes,56,2868
8266-VBFQL,Male,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Monthly,Yes,Manual,90.4,356.65,No,39,3816
8181-YHCMF,Female,0,Yes,Yes,68,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),60.3,4109,No,22,371
2240-HSJQD,Male,0,No,Yes,38,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Monthly,Yes,Manual,81.85,3141.7,No,54,4592
1248-DYXUB,Male,0,Yes,Yes,52,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Manual,24.8,1229.1,No,47,968
0265-EDXBD,Male,1,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Manual,74.9,2303.35,Yes,21,902
4115-BNPJY,Male,0,Yes,Yes,29,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Manual,75.55,2054.4,No,60,1926
3167-SNQPL,Male,1,Yes,Yes,38,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Monthly,No,Manual,101.15,3741.85,No,17,3015
4091-TVOCN,Male,0,No,Yes,48,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),78.75,3682.45,No,2,3817
1098-TDVUQ,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Monthly,Yes,Bank transfer (automatic),19.25,19.25,No,19,3702
7277-OZCGZ,Female,0,No,No,22,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Monthly,Yes,Manual,89.05,1886.25,No,47,1067
1557-EMYVT,Female,0,No,No,43,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),115.05,4895.1,No,8,3161
2799-ARNLO,Female,1,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Manual,69.35,341.6,No,40,976
7563-BIUPC,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Monthly,Yes,Manual,80.6,415.55,Yes,38,3963
5027-YOCXN,Male,0,Yes,Yes,51,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),110.05,5686.4,No,37,4291
3973-SKMLN,Male,0,No,No,71,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),19.9,1355.1,No,16,179
2321-OMBXY,Female,0,Yes,Yes,38,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),80.3,3058.65,Yes,56,1487
2840-XANRC,Male,1,Yes,No,24,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Manual,93.15,2231.05,Yes,48,3094
6745-JEFZB,Male,0,Yes,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Monthly,Yes,Credit card (automatic),91.5,3236.35,No,15,1915
5020-ZSTTY,Female,1,No,No,54,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),82.45,4350.1,Yes,23,1249
9880-TDQAC,Female,0,Yes,Yes,72,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Manual,60.0,4264,No,35,4032
8705-WZCYL,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Monthly,Yes,Manual,44.8,44.8,No,28,1924
7102-JJVTX,Female,0,Yes,Yes,9,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Manual,48.6,422.3,No,23,4594
8626-PTQGE,Male,0,No,No,69,No,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),60.05,4176.7,No,22,3133
4983-CLMLV,Female,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Monthly,Yes,Credit card (automatic),102.7,5138.1,No,30,1871
5701-YVSVF,Female,1,Yes,No,11,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Monthly,Yes,Manual,82.9,880.05,No,56,3593
5804-LEPIM,Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Manual,70.35,139.05,Yes,13,1500
5697-GOMBF,Female,1,Yes,Yes,28,No,No,DSL,No,No,No,No,Yes,No,Monthly,Yes,Manual,35.9,973.65,No,47,4212
2739-CACDQ,Female,1,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Monthly,Yes,Credit card (automatic),82.65,1470.05,No,47,3114
9385-EHGDO,Female,0,Yes,Yes,35,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Manual,19.85,739.35,No,1,2065
9498-FIMXL,Female,0,No,No,8,Yes,No,No,No,No,No,No,No,No,One year,Yes,Manual,19.2,161.95,No,21,634
2379-GYFLQ,Male,0,No,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),94.9,4422.95,No,24,3934
0122-OAHPZ,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Manual,73.85,511.25,Yes,6,4096
2868-SNELZ,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Monthly,No,Manual,80.6,155.8,Yes,22,3303
4322-RCYMT,Male,0,Yes,Yes,68,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),75.8,5293.95,Yes,12,1458
6680-NENYN,Female,0,No,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Manual,104.6,4759.85,Yes,18,1639
2088-IEBAU,Female,0,No,No,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Manual,88.15,6148.45,No,33,2819
7982-VCELR,Female,0,No,No,36,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Monthly,Yes,Credit card (automatic),94.8,3565.65,No,46,2042
1343-EHPYB,Male,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Manual,103.4,6603,Yes,18,485
6035-BXTTY,Female,1,No,No,32,Yes,No,DSL,No,Yes,No,Yes,No,No,Monthly,No,Bank transfer (automatic),54.65,1830.1,No,11,4859
6885-PKOAM,Female,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),85.75,6223.8,No,52,1268
7520-HQWJU,Female,0,Yes,Yes,66,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Monthly,Yes,Bank transfer (automatic),67.45,4508.65,No,37,1459
9639-BUJXT,Male,0,No,No,63,Yes,No,No,No,No,No,No,No,No,One year,No,Manual,20.5,1328.15,No,13,1521
5924-SNGKP,Female,0,No,Yes,41,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),20.25,865,No,13,2212
0021-IKXGC,Female,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Manual,72.1,72.1,No,17,2891
2034-GDRCN,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Monthly,Yes,Manual,90.4,168.2,Yes,10,2408
